County_Key,Volume,Count,State_Code,Average
19Palo Alto,100383,1488,19,67
19Lucas,72827,1488,19,48
19Marion,410886,2976,19,138
19Dubuque,1075738,6216,19,173
19Howard,101674,1488,19,68
19Wapello,282414,2976,19,94
19Jones,377093,2976,19,126
19Jackson,28123,1488,19,18
19Allamakee,68356,1488,19,45
19Calhoun,226964,4464,19,50
19Tama,1516,720,19,2
19Monroe,3506,744,19,4
19Clay,293424,2976,19,98
19Linn,5585717,16368,19,341
19Warren,2910116,8784,19,331
19nan,1151981,3720,19,309
19Dickinson,399819,2976,19,134
19Audubon,147330,2976,19,49
19Marshall,184199,2976,19,61
19Mitchell,177925,2976,19,59
19Fayette,208048,2976,19,69
19Woodbury,479397,2976,19,161
16Kootenai,9704269,37632,16,257
16Ada,37438668,114936,16,325
16Twin Falls,629500,9024,16,69
16Bannock,7686287,49152,16,156
16Nez Perce,680592,7296,16,93
16Gooding,732126,4464,16,164
16Canyon,23219372,73992,16,313
16Bear Lake,163737,5328,16,30
16Bonneville,3006977,17712,16,169
16Lemhi,109195,3552,16,30
16Lincoln,103782,1488,16,69
16Latah,1463678,13152,16,111
16Boundary,356662,5760,16,61
16Butte,124310,4464,16,27
16Cassia,942349,10560,16,89
16Lewis,169517,3384,16,50
16Oneida,659594,5952,16,110
16Adams,235709,4464,16,52
16Bonner,1781290,15456,16,115
16Blaine,384463,2928,16,131
16Fremont,181505,5136,16,35
16Franklin,274482,4464,16,61
16Owyhee,73641,2976,16,24
16Idaho,314346,8928,16,35
16Valley,237246,2688,16,88
16Washington,299231,2928,16,102
16Jefferson,673617,5088,16,132
16Boise,511955,8928,16,57
16Elmore,566499,3936,16,143
16Custer,33882,2976,16,11
16Madison,64834,1488,16,43
16Caribou,148654,2976,16,49
16Teton,477957,4464,16,107
16Bingham,718073,4464,16,160
16Jerome,2040221,8976,16,227
16Power,880893,7440,16,118
16Clark,85141,3744,16,22
16Gem,69072,1488,16,46
16Payette,1494208,8592,16,173
16Benewah,61853,1488,16,41
16nan,2302131,14784,16,155
17Cook,9838415,8592,17,1145
17DuPage,3424756,4128,17,829
17Kane,433042,2880,17,150
