County_Key,Volume,Count,State_Code,Average
19Dickinson,403794,2976,19,135
19Audubon,143253,2976,19,48
19Marshall,155021,2592,19,59
19Mitchell,159430,2880,19,55
19Fayette,198037,2976,19,66
19Woodbury,471518,2976,19,158
16Kootenai,11343044,37056,16,306
16Ada,37932528,120000,16,316
16Twin Falls,715089,9312,16,76
16Bannock,7870909,48624,16,161
16Nez Perce,577658,5952,16,97
16Gooding,784620,4464,16,175
16Canyon,22695721,70464,16,322
16Bear Lake,240309,5952,16,40
16Bonneville,3074201,16944,16,181
16Lemhi,146302,4464,16,32
16Lincoln,117183,1440,16,81
16Boundary,412100,5904,16,69
16Butte,156599,4368,16,35
16Cassia,1149855,11040,16,104
16Lewis,197082,3576,16,55
16Oneida,563822,3648,16,154
16Bonner,2042470,17712,16,115
16Blaine,512232,2928,16,174
16Fremont,261624,5064,16,51
16Franklin,255093,3984,16,64
16Owyhee,79455,2976,16,26
16Idaho,326372,8304,16,39
16Valley,365014,2880,16,126
16Washington,299915,2976,16,100
16Latah,1371139,11424,16,120
16Jefferson,810666,5472,16,148
16Boise,708497,8928,16,79
16Elmore,459823,3072,16,149
16Custer,52306,2976,16,17
16Madison,82698,1488,16,55
16Caribou,172742,2976,16,58
16Teton,500241,3360,16,148
16Bingham,799794,4464,16,179
16Jerome,2521878,10032,16,251
16Power,928042,7344,16,126
16Shoshone,346397,2976,16,116
16Clark,128184,4464,16,28
16Adams,197677,2928,16,67
16Gem,56896,1200,16,47
16Payette,1662301,10032,16,165
16Benewah,62163,1488,16,41
16nan,2523141,14592,16,172
17Lake,1125015,2736,17,411
17Cook,6123056,9216,17,664
17nan,6362015,5088,17,1250
17DuPage,3325399,5088,17,653
17Kane,434850,2976,17,146
17McHenry,505321,1728,17,292
17Will,4119356,6768,17,608
17Henry,102374,1488,17,68
17LaSalle,904768,1392,17,649
17McLean,1917726,3840,17,499
17Kankakee,229290,1104,17,207
17Fulton,338275,2928,17,115
17Warren,136410,1440,17,94
17Tazewell,219645,1488,17,147
17Peoria,925549,2064,17,448
17Moultrie,69511,1440,17,48
17Macon,597971,2208,17,270
17Clark,318330,672,17,473
17Champaign,185087,336,17,550
17Sangamon,4198671,6432,17,652
17Morgan,231509,2688,17,86
17Logan,420825,576,17,730
17Adams,141301,672,17,210
17Effingham,1408963,3216,17,438
17St. Clair,2971296,4872,17,609
17Madison,2895316,3984,17,726
17Jersey,104350,912,17,114
17Clinton,210596,1488,17,141
17Williamson,506330,1008,17,502
17Massac,32479,48,17,676
17Franklin,101657,1392,17,73
17Jackson,364858,1248,17,292
17Jefferson,1005314,1104,17,910
18Adams,254645,2208,18,115
