County_Key,Volume,Count,State_Code,Average
21Butler,50566,1440,21,35
21Carter,555634,4320,21,128
21Clark,423091,2880,21,146
21Elliott,93224,1440,21,64
21Estill,32918,1440,21,22
21Fayette,4762794,10080,21,472
21Floyd,380719,4320,21,88
21Jefferson,13463737,26544,21,507
21Grant,1337254,4752,21,281
21Graves,37459,1440,21,26
21Grayson,56037,1440,21,38
21Hancock,140309,1440,21,97
21Hardin,484874,2880,21,168
21Harlan,189559,1440,21,131
21Henderson,1207005,2880,21,419
21Henry,972857,2880,21,337
21Jessamine,570134,2880,21,197
21Kenton,5634718,10080,21,558
21Laurel,250028,1440,21,173
21Lawrence,200706,2880,21,69
21Lewis,150328,1440,21,104
21Logan,116398,2880,21,40
21Lyon,0,2880,21,0
21McCracken,96940,1440,21,67
21Marion,274483,1440,21,190
21Marshall,57917,768,21,75
21Mercer,460987,2880,21,160
21Muhlenberg,298337,2880,21,103
21Nelson,325098,2688,21,120
21Ohio,29874,1440,21,20
21Owen,95407,1440,21,66
21Owsley,111937,1440,21,77
21Pendleton,108018,1440,21,75
21Pike,990307,5760,21,171
21Pulaski,217831,1440,21,151
21Russell,42776,1440,21,29
21Shelby,34969,1440,21,24
21Simpson,1335935,4320,21,309
21Warren,1630181,4320,21,377
21Whitley,752600,2496,21,301
21Wolfe,26912,1440,21,18
21Woodford,1132031,5760,21,196
22Bossier,757805,3072,22,246
22East Baton Rouge,3642948,9024,22,403
22Orleans,598175,2784,22,214
22Rapides,399937,3552,22,112
22Jefferson,3795039,6336,22,598
22Caldwell,61768,1440,22,42
22Calcasieu,2319037,4416,22,525
22Tangipahoa,252052,960,22,262
22West Baton Rouge,2097370,3456,22,606
22Evangeline,531246,4032,22,131
22Livingston,1309344,2688,22,487
22Avoyelles,32921,624,22,52
22St. John the Baptist,2063637,5568,22,370
22Grant,46902,1440,22,32
22LaSalle,87456,1392,22,62
22Franklin,244414,2880,22,84
22Richland,41280,528,22,78
22Union,83721,1152,22,72
22Claiborne,65346,1440,22,45
22East Feliciana,141186,1440,22,98
22St. Bernard,124634,2448,22,50
22Washington,288988,2784,22,103
22Vermilion,320214,1440,22,222
22Lafayette,347627,864,22,402
22Allen,237989,2880,22,82
