County_Key,Volume,Count,State_Code,Average
22West Baton Rouge,2551460,5760,22,442
22Bienville,6338,768,22,8
22Evangeline,457676,3072,22,148
22Livingston,1197619,2592,22,462
22Calcasieu,1755117,3552,22,494
22Avoyelles,77859,1440,22,54
22St. John the Baptist,1602921,4800,22,333
22Grant,52441,1440,22,36
22LaSalle,100396,1440,22,69
22Franklin,257656,2880,22,89
22Richland,8107,96,22,84
22Union,107208,1440,22,74
22Claiborne,69119,1440,22,47
22Winn,72099,1920,22,37
22East Feliciana,57438,528,22,108
22St. Bernard,138342,2688,22,51
22Washington,183973,1440,22,127
22Ascension,416042,2592,22,160
22Vermilion,145638,624,22,233
22Lafayette,186872,576,22,324
22Caddo,8350,240,22,34
22Sabine,38665,1440,22,26
22St. Tammany,853500,2208,22,386
22Ouachita,1160988,4320,22,268
22St. Mary,187579,1248,22,150
25Franklin,1253881,2808,25,446
25Middlesex,15781088,10584,25,1491
25Barnstable,4158947,3552,25,1170
25Bristol,4802621,5040,25,952
25Worcester,4826839,5328,25,905
25Essex,10030902,6864,25,1461
25Plymouth,3965933,3600,25,1101
25Hampden,6086732,4992,25,1219
25Berkshire,993432,4320,25,229
25Hampshire,553800,1440,25,384
25Norfolk,5968245,1440,25,4144
24Allegany,1867151,4800,24,388
24Washington,1923836,3792,24,507
24Frederick,4709384,5520,24,853
24Montgomery,21674406,5760,24,3762
24Charles,1913643,2736,24,699
24Prince George's,10418667,4224,24,2466
24Queen Anne's,146021,1440,24,101
24Wicomico,2056082,2880,24,713
24Somerset,1091470,2880,24,378
24Baltimore,39838342,15600,24,2553
24Kent,107969,1392,24,77
24Anne Arundel,7573492,5616,24,1348
24Talbot,1093174,1440,24,759
24Garrett,587437,1296,24,453
24Howard,11625250,4320,24,2691
24Cecil,317689,1440,24,220
24Worcester,769951,2832,24,271
24Calvert,787605,1392,24,565
24nan,1344264,12864,24,104
23nan,7860063,43200,23,181
23Lincoln,268617,1440,23,186
23Knox,414536,1440,23,287
23Penobscot,159069,1440,23,110
23Hancock,700305,3600,23,194
23Waldo,380365,1440,23,264
23Franklin,958662,1440,23,665
23York,92492,720,23,128
23Androscoggin,100075,1440,23,69
23Cumberland,90977,720,23,126
23Somerset,36255,720,23,50
23Oxford,90644,720,23,125
26Alger,130387,1440,26,90
26Allegan,785701,1440,26,545
26Alpena,179186,1440,26,124
26Arenac,323838,1440,26,224
26Baraga,135878,1440,26,94
26Bay,3163368,5760,26,549
26Berrien,576323,1440,26,400
26nan,5339575,8544,26,624
26Branch,612151,1440,26,425
26Calhoun,3444975,5760,26,598
26Chippewa,66986,1440,26,46
26Clare,227860,1440,26,158
26Clinton,1671156,2880,26,580
26Delta,578332,2832,26,204
26Dickinson,107658,1440,26,74
26Eaton,2641929,2880,26,917
26Genesee,6597509,7104,26,928
26Gogebic,146355,1440,26,101
26Grand Traverse,974308,2880,26,338
26Gratiot,129944,1440,26,90
26Hillsdale,214003,1440,26,148
26Ingham,6131623,6792,26,902
26Ionia,1267556,1416,26,895
26Iron,47158,1440,26,32
26Jackson,2145076,2880,26,744
26Kalamazoo,3347603,2880,26,1162
26Kalkaska,492061,2880,26,170
26Kent,9257926,7200,26,1285
26Ottawa,5807861,4200,26,1382
26Lake,164216,1440,26,114
26Livingston,4269146,2880,26,1482
26Mackinac,310242,2160,26,143
26Macomb,5005086,2160,26,2317
26Marquette,330166,2880,26,114
26Mason,128336,1440,26,89
26Menominee,83708,1440,26,58
26Monroe,1947284,2808,26,693
26Montcalm,731480,1440,26,507
26Muskegon,1889722,1440,26,1312
26Oakland,26013566,12168,26,2137
26Oceana,317944,1440,26,220
26Ogemaw,138722,1440,26,96
26Ontonagon,73452,1440,26,51
26Osceola,230316,2880,26,79
26Otsego,537915,1440,26,373
26Roscommon,323681,1440,26,224
26Saginaw,2526619,2880,26,877
26Sanilac,409287,4320,26,94
26Schoolcraft,106821,1440,26,74
26Shiawassee,1083416,1440,26,752
26St. Clair,1134717,2880,26,393
26St. Joseph,202780,1440,26,140
26Van Buren,1457828,2880,26,506
26Washtenaw,2113904,1440,26,1467
26Wayne,42801137,18432,26,2322
26Wexford,231050,1440,26,160
27St. Louis,751272,1440,27,521
27Clearwater,130285,1440,27,90
27Hubbard,101231,1440,27,70
27Ramsey,9854577,4320,27,2281
27Dakota,5874751,4320,27,1359
27Hennepin,23207432,10080,27,2302
27Scott,703276,1440,27,488
27Anoka,1273592,1440,27,884
27nan,879821,1440,27,610
29Nodaway,68298,1272,29,53
29nan,5198786,25272,29,205
29Buchanan,2507253,9360,29,267
29Holt,425087,2688,29,158
29Daviess,209123,1440,29,145
29Macon,398708,4080,29,97
29Adair,216938,2880,29,75
29Livingston,118181,1440,29,82
29Polk,163306,1440,29,113
29Pike,49747,1176,29,42
29Lewis,233359,2880,29,81
29Shelby,58454,1440,29,40
29Audrain,165717,1440,29,115
29Jackson,17790586,29232,29,608
29Clay,2805876,7584,29,369
29Pettis,1064077,6480,29,164
29Platte,2342939,4320,29,542
29Boone,1206274,4512,29,267
29Maries,158472,1440,29,110
29Gasconade,77101,1440,29,53
29Cole,2744884,7920,29,346
29Camden,799091,2880,29,277
29Miller,569184,2688,29,211
29St. Louis,19146587,33840,29,565
29St. Charles,5421338,11520,29,470
29Ste. Genevieve,233590,1152,29,202
29Jefferson,329749,1440,29,228
29Barry,115895,960,29,120
29Lawrence,116895,1440,29,81
29McDonald,435641,2592,29,168
29Jasper,412412,2688,29,153
29Newton,199423,672,29,296
29Stone,288031,2880,29,100
29Greene,2123327,8160,29,260
29Taney,1560085,7056,29,221
29Wright,63618,1440,29,44
29Howell,323103,2784,29,116
29Washington,200231,1440,29,139
29Dent,33027,432,29,76
29Carter,180176,2880,29,62
29Pulaski,428621,1392,29,307
