County_Key,Volume,Count,State_Code,Average
21Shelby,841324,2496,21,337
21Simpson,990746,4032,21,245
21Union,61657,1344,21,45
21Warren,1608456,6528,21,246
21Whitley,602064,2688,21,223
21Wolfe,20921,1344,21,15
21Woodford,842528,5376,21,156
22Bossier,1691631,5184,22,326
22East Baton Rouge,3467609,7296,22,475
22Orleans,588637,2688,22,218
22Rapides,381586,4080,22,93
22Allen,251381,3600,22,69
22Caldwell,57031,1344,22,42
22Tangipahoa,645036,4032,22,159
22West Baton Rouge,2299664,5280,22,435
22Evangeline,548791,5280,22,103
22Livingston,86106,192,22,448
22Calcasieu,1703796,2784,22,611
22Avoyelles,69152,1296,22,53
22St. John the Baptist,1640833,3936,22,416
22Grant,42977,1344,22,31
22LaSalle,15565,288,22,54
22Richland,88351,1248,22,70
22Union,82629,1248,22,66
22Claiborne,42057,912,22,46
22Winn,38886,1248,22,31
22West Feliciana,348598,2496,22,139
22East Feliciana,133960,1344,22,99
22Washington,184457,1344,22,137
22St. Bernard,85164,1344,22,63
22Ascension,410263,2688,22,152
22Iberville,6917,96,22,72
22Vermilion,325080,1344,22,241
22Lafayette,670900,1536,22,436
22Caddo,58451,1344,22,43
22Sabine,31535,1296,22,24
22St. Tammany,1591441,3984,22,399
22Ouachita,1517935,5088,22,298
22St. Mary,356321,2304,22,154
25Franklin,208588,960,25,217
25Bristol,3616367,4152,25,870
25Middlesex,10321053,7800,25,1323
25Worcester,3725297,4176,25,892
25Essex,2810132,2952,25,951
25Plymouth,1433432,2256,25,635
25Hampden,3570208,3120,25,1144
25Hampshire,143787,600,25,239
25Berkshire,473914,1248,25,379
25Barnstable,1658659,2688,25,617
24Washington,1648598,4032,24,408
24Frederick,4780784,6720,24,711
24Montgomery,11879385,3936,24,3018
24Charles,1614144,2640,24,611
24Prince George's,4803871,3888,24,1235
24Queen Anne's,79282,1296,24,61
24Wicomico,1454899,2688,24,541
24Somerset,766097,2592,24,295
24Harford,1076710,2640,24,407
24Baltimore,37254022,16032,24,2323
