County_Key,Volume,Count,State_Code,Average
17Effingham,797556,2160,17,369
17Jefferson,1322112,1680,17,786
17Jasper,71722,1440,17,49
17St. Clair,4171002,6000,17,695
17Madison,3795722,5040,17,753
17Jersey,94027,864,17,108
17Clinton,200954,1392,17,144
17Massac,124829,192,17,650
17Franklin,114522,1440,17,79
17Jackson,354010,1200,17,295
18nan,2253007,10848,18,207
18Carroll,157258,1296,18,121
18Cass,41989,1440,18,29
18Clay,828725,2304,18,359
18Crawford,128950,1440,18,89
18Dearborn,364825,2880,18,126
18Dubois,120033,1440,18,83
18Spencer,684491,5712,18,119
18Gibson,15662,912,18,17
18Grant,743811,2304,18,322
18Hamilton,1008551,2496,18,404
18Hancock,1326312,5376,18,246
18Jackson,857689,2112,18,406
18Jefferson,252182,2592,18,97
18Lake,4889400,10512,18,465
18LaPorte,149304,1440,18,103
18Marion,10066051,31152,18,323
18Miami,215670,1920,18,112
18Posey,668519,4128,18,161
18Ripley,112753,1200,18,93
18Tippecanoe,862037,4128,18,208
18Vanderburgh,1052788,3936,18,267
18Vermillion,370159,1824,18,202
18Vigo,618427,2880,18,214
18Warrick,20779,960,18,21
18White,955720,2832,18,337
20Hamilton,55988,1440,20,38
20Wallace,20821,1440,20,14
20Sherman,348680,2784,20,125
20Greeley,25641,1440,20,17
20Grant,47993,1440,20,33
20Wichita,42715,1440,20,29
20Thomas,90219,2880,20,31
20Finney,146265,1440,20,101
20Logan,64871,1440,20,45
20Meade,121450,1440,20,84
20Sheridan,27415,1440,20,19
20Gove,11688,1440,20,8
20Ford,237310,5616,20,42
20Norton,32904,1440,20,22
20Hodgeman,31036,1440,20,21
20Trego,281964,2112,20,133
20Kiowa,198062,2880,20,68
20Phillips,73639,1440,20,51
20Pawnee,71174,1440,20,49
20Stafford,81470,1440,20,56
20Rice,202909,2880,20,70
20Ellsworth,454415,4320,20,105
20Reno,60451,1440,20,41
20Kingman,169068,4320,20,39
20Jewell,57761,1440,20,40
20Lincoln,29385,1440,20,20
20Mitchell,37451,2880,20,13
20Harper,45611,1440,20,31
20Republic,163773,2880,20,56
20McPherson,383508,2400,20,159
20Sedgwick,9458168,30408,20,311
20Saline,542936,3600,20,150
20Sumner,54771,1440,20,38
20Harvey,168409,1392,20,120
20Clay,73377,2880,20,25
20Cowley,249478,2112,20,118
20Geary,752648,5760,20,130
20Butler,237144,4944,20,47
20Riley,697950,2784,20,250
20Marshall,75845,1440,20,52
20Lyon,123662,1440,20,85
20Wabaunsee,500578,2016,20,248
20Shawnee,4100188,19392,20,211
20Chautauqua,77764,1440,20,54
20Woodson,100707,2880,20,34
20Coffey,184927,1248,20,148
20Jackson,198800,1440,20,138
20Brown,151419,2880,20,52
20Osage,179218,2880,20,62
20Jefferson,45209,1440,20,31
20Douglas,278344,2880,20,96
20Allen,63381,1440,20,44
20Neosho,229760,2880,20,79
20Franklin,833562,4224,20,197
20Labette,176341,2832,20,62
20Anderson,113962,2880,20,39
20Wyandotte,2154485,4320,20,498
20Johnson,3353012,9048,20,370
20Bourbon,210842,2880,20,73
21Adair,87920,1440,21,61
21Barren,314252,2880,21,109
21Bell,326750,2880,21,113
21Boone,2044873,3264,21,626
21nan,7809125,18432,21,423
21Boyd,282903,2880,21,98
21Boyle,702084,2880,21,243
21Bullitt,571281,1296,21,440
21Butler,58713,1440,21,40
21Carter,597137,4320,21,138
21Clark,278775,1920,21,145
21Elliott,95229,1440,21,66
21Estill,34755,1440,21,24
21Fayette,4940540,10080,21,490
21Floyd,370739,4320,21,85
21Franklin,120320,1392,21,86
21Grant,179549,1440,21,124
21Graves,39730,1440,21,27
21Grayson,50441,1296,21,38
21Hancock,148279,1440,21,102
21Hardin,583354,2880,21,202
21Harlan,198139,1440,21,137
21Henderson,1274504,2880,21,442
21Henry,1056476,2880,21,366
21Jefferson,12993531,23088,21,562
21Jessamine,511376,2400,21,213
21Kenton,5851335,9744,21,600
21Laurel,253028,1440,21,175
21Lawrence,141860,1920,21,73
21Lewis,161573,1440,21,112
21Logan,127604,2880,21,44
21Lyon,933911,2880,21,324
21McCracken,99828,1440,21,69
21Marion,205900,1008,21,204
21Marshall,139046,1248,21,111
21Mercer,494452,2880,21,171
21Muhlenberg,335392,2880,21,116
21Nelson,346253,2880,21,120
21Ohio,34878,1440,21,24
21Owen,101059,1440,21,70
21Owsley,117736,1440,21,81
21Pendleton,110714,1440,21,76
21Pike,1037101,5568,21,186
21Pulaski,235965,1440,21,163
21Russell,74518,1440,21,51
21Shelby,1381538,4320,21,319
21Simpson,1481483,4320,21,342
21Union,78529,1440,21,54
21Warren,1768512,4320,21,409
21Whitley,1036398,2880,21,359
21Woodford,1211652,5664,21,213
22East Baton Rouge,3605752,8880,22,406
22Orleans,727349,4032,22,180
22Rapides,494848,4944,22,100
22Jefferson,3206238,6912,22,463
22Allen,297478,3984,22,74
22Caldwell,64339,1440,22,44
22Tangipahoa,619565,2784,22,222
